identifier,L_min,L_max,P_min,P_max,S_min,S_max
Breast_MRI_750,-139.968,114.407,-42.554,157.446,-24.10975376884423,75.89024623115577
Breast_MRI_751,-151.5538,154.59630000000004,-55.80779999999999,144.1922,-48.048850000000016,51.951149999999984
Breast_MRI_752,-135.8574,127.21169999999996,-85.46420000000002,114.53579999999998,-49.024100000000004,50.975899999999996
Breast_MRI_753,-150.04059999999998,155.52860000000004,-109.63979999999998,90.36020000000002,-25.109751256281413,74.89024874371859
Breast_MRI_754,-141.92125514358406,173.70374489439212,-92.5904655145671,107.4095344854329,-33.5351085662835,66.4648914337165
Breast_MRI_755,-176.21829999999997,161.26970000000003,-68.27919999999997,131.72080000000003,-31.91419672131147,68.08580327868853
Breast_MRI_756,-138.45707323546546,153.54292679488984,-74.44219586157104,125.55780413842896,-39.26144546932652,60.73855453067348
Breast_MRI_757,-152.2179,157.2527,-74.19709999999999,125.80290000000001,-40.219300000000004,59.780699999999996
Breast_MRI_758,-172.06059999999997,167.86700000000005,-86.54819999999998,118.299,-34.389949999999985,65.61005000000002
Breast_MRI_759,-167.11402823117515,182.88597176882485,-132.9614090569782,163.91358490931623,-67.93876272812251,32.06123727187749
Breast_MRI_760,-137.79809999999998,163.83180000000002,-57.74659999999999,142.2534,-111.40002147239264,9.749949999999998
Breast_MRI_761,-153.7487,154.39370000000002,-94.4723,105.5277,-44.146100000000004,55.853899999999996
Breast_MRI_762,-143.139,153.736,-66.04400000000001,133.956,-36.316901092896174,63.683098907103826
Breast_MRI_763,-159.0698,154.01900000000003,-81.90459999999999,118.09540000000001,-54.87779999999999,45.12220000000001
Breast_MRI_764,-170.7565392600427,179.2434607399573,-125.29426171663243,111.73699065516678,4.63850938356741,104.63850938356741
Breast_MRI_765,-136.42029999999997,153.7914,-67.79229999999998,132.20770000000002,-71.9973,53.502700000000004
Breast_MRI_766,-155.8252,151.65310000000002,-112.0311,87.9689,-40.670243589743606,59.329756410256394
Breast_MRI_767,-149.83209999999997,159.63850000000005,-41.05339999999998,158.94660000000002,-49.90219999999999,50.09780000000001
Breast_MRI_768,-154.41829999999996,164.7891,-118.60649999999995,81.39350000000005,-30.871049999999997,69.12895
Breast_MRI_769,-117.2232,129.822,-109.41089999999998,90.58910000000002,-47.2439,52.7561
Breast_MRI_770,-141.7588,137.71549999999996,-73.70000000000002,126.29999999999998,-34.09579999999998,65.90420000000002
Breast_MRI_771,-158.8763618643562,170.49863816092278,-46.2590789457096,153.7409210542904,-47.094430923462,52.905569076538
Breast_MRI_772,-127.09380000000002,121.91369999999998,-39.7835,160.59429999999998,-38.2924,61.7076
Breast_MRI_773,-188.48310187455704,151.26689818059015,-66.76332088639148,202.11167904392465,-9.368709564209482,90.63129043579052
Breast_MRI_774,-149.298,143.202,-80.03800000000001,119.96199999999999,-59.7559,40.2441
Breast_MRI_775,-143.7,150.24800000000002,-108.33939999999998,109.0454,-78.46605,21.533950000000004
Breast_MRI_776,-170.24985126567591,179.75014873432409,-125.0376315322815,102.64093764568253,-32.6869802623991,109.31301973760053
Breast_MRI_777,-158.0896,160.4147,-97.91269999999996,102.08730000000004,-26.543149999999997,73.45685
Breast_MRI_778,-183.06954357823497,166.93045642176503,-125.51905901890018,115.10594298285972,-39.902632713318994,60.097367286681006
Breast_MRI_779,-175.0031,174.9969,-116.11559999999996,109.51320000000004,-18.950000000000003,81.05
Breast_MRI_780,-173.5299539838472,121.00129605092415,-87.43173214392309,112.56826785607691,-36.846246719359996,63.153753280640004
Breast_MRI_781,-165.29350000000002,164.9804,-105.88470000000004,94.11529999999996,-33.84109710982659,66.15890289017341
Breast_MRI_782,-165.7562675674763,144.39998245527735,-37.94855496126664,162.05144503873336,-53.874091863630994,46.125908136369006
Breast_MRI_783,-157.98729350595852,164.5573602455701,-96.32642593660194,103.67357406339806,-65.90193703770797,34.09806296229203
Breast_MRI_784,-150.78079999999997,145.2243,-113.55049999999996,86.44950000000004,-25.585049487179475,74.41495051282052
Breast_MRI_785,-151.71759999999998,157.95320000000004,-105.92239999999995,94.07760000000005,-26.258047905759142,73.74195209424086
Breast_MRI_786,-132.93760000000003,136.6841,-83.94260000000004,116.05739999999996,5.658899465240637,105.65889946524064
Breast_MRI_787,-154.9096,129.32520000000002,-61.87359999999998,138.12640000000002,-40.243700000000004,59.756299999999996
Breast_MRI_788,-120.88619860334104,141.61380143030874,-79.4483108270561,120.5516891729439,-20.997235004720665,79.00276499527934
Breast_MRI_789,-174.35344999999998,175.64655000000002,-111.64669999999998,126.00370000000004,-31.13404837837838,68.86595162162162
Breast_MRI_790,-152.5434,156.2631,-106.8609,93.1391,-72.1829,27.817099999999996
Breast_MRI_791,-138.86333562241612,122.07416439937612,-17.866764040721847,182.13323595927815,-47.1331717968,52.8668282032
Breast_MRI_792,-171.59439999999995,166.8488,-106.03579999999997,93.96420000000003,-64.63395,35.36605
Breast_MRI_793,-167.98199999999994,166.69360000000003,-110.02679999999998,89.97320000000002,-35.487050267379686,120.31299144385028
Breast_MRI_794,-162.63439999999997,169.22880000000004,-109.31009999999996,100.21370000000002,-43.10651428571427,56.89348571428573
Breast_MRI_795,-121.7757,116.6362,-55.1437,144.8563,-40.11920125786163,59.88079874213837
Breast_MRI_796,-167.26399999999998,149.9264,-105.96259999999998,94.03740000000002,-41.71915080213904,58.28084919786096
Breast_MRI_797,-167.67468788338883,169.82531214822274,-73.40799328088369,126.59200671911631,-38.711445426941,61.288554573059
Breast_MRI_798,-143.46139999999997,154.653,-100.60529999999996,99.39470000000004,-62.20704973262032,37.79295026737968
Breast_MRI_799,-111.02905835215816,133.25666180422178,-52.51816103366323,173.91041574328133,-67.901937037708,32.098062962292005
Breast_MRI_800,-179.52539999999993,150.01140000000004,-111.25659999999996,100.27040000000002,-23.834999999999994,76.165
Breast_MRI_801,-155.59839155084347,134.24535847799913,-39.21372601357852,160.78627398642146,-53.874091863630994,46.125908136369006
Breast_MRI_802,-162.90935775070142,149.01029564460023,-113.75984039661024,86.24015960338976,-8.353511810300493,91.64648818969951
Breast_MRI_803,-149.7015,128.223,-65.56500000000003,134.43499999999997,-52.6463,47.3537
Breast_MRI_804,-153.14819999999995,168.1438,-59.31999999999999,140.68,-64.6339,35.3661
Breast_MRI_805,-154.11082592087587,154.8891741133764,-93.93856236139553,106.06143763860447,-40.361445426941,59.638554573059
Breast_MRI_806,-103.205,131.74089999999998,-50.89360000000002,149.10639999999998,-11.817050000000002,88.18295
Breast_MRI_807,-138.567,146.433,-62.31999999999999,137.68,-49.02405,50.97595
Breast_MRI_808,-167.44381959680476,175.6811695365839,-153.17101934055114,46.91825994269124,-68.32101898193206,31.678981018067944
Breast_MRI_809,-170.6796,154.1526,-88.72349999999999,111.27650000000001,-13.902099999999997,86.09790000000001
Breast_MRI_810,-176.041,152.6885,-93.47979999999998,106.52020000000002,25.50514921465967,125.50514921465967
Breast_MRI_811,-144.2487,133.3451,-28.0633,171.9367,-66.5851,33.4149
Breast_MRI_812,-157.5352,135.7292,-58.58239999999998,141.41760000000002,-44.146100000000004,55.853899999999996
Breast_MRI_813,-163.69999999999996,168.80560000000006,-95.65139999999997,104.34860000000003,-67.18384921465969,32.81615078534031
Breast_MRI_814,-137.1729,134.444,-45.9289,154.0711,-35.3168,64.6832
Breast_MRI_815,-140.74679999999998,150.3366,-117.90459999999996,91.6192,-51.185100000000006,48.814899999999994
Breast_MRI_816,-163.63119999999998,166.5476,-83.79679999999998,116.20320000000002,-62.86669081081081,64.88319567567565
Breast_MRI_817,-151.117,152.633,-109.474,90.526,-52.277897419354844,47.722102580645156
Breast_MRI_818,-150.76044695909007,152.05206326225704,-80.15057805029497,119.84942194970503,-92.18783494854173,29.312165051534592
Breast_MRI_819,-151.92310549229305,109.90726049964968,-41.35039529056188,158.6496047094381,-8.352112710478018,91.64788728952198
Breast_MRI_820,-151.4756,154.7772,-63.08319999999998,136.91680000000002,-97.03294385026737,36.76714919786096
Breast_MRI_821,-146.2907,148.5697,-44.4117,155.5883,-89.45805999999999,36.34185000000001
Breast_MRI_822,-165.66789999999995,145.1023,-46.34219999999996,153.65780000000004,-26.9649,73.0351
Breast_MRI_823,-160.56459999999996,163.5645,-106.37189999999995,93.62810000000005,-44.14614999999999,55.85385000000001
Breast_MRI_824,-143.90738989105674,163.4586919219374,-30.55992862511229,169.4400713748877,-48.06295394897501,51.93704605102499
Breast_MRI_825,-146.5769,149.61170000000004,-95.9657,104.0343,-71.39,28.61
Breast_MRI_826,-154.8699,145.9674,-99.3493,100.6507,-66.5851,33.4149
Breast_MRI_827,-158.0442,154.08280000000005,-89.07059999999998,110.92940000000002,-51.6707,48.3293
Breast_MRI_828,-144.8035,151.38510000000002,-114.2549,90.952,-16.310928571428583,104.83904852216747
Breast_MRI_829,-154.12699999999998,161.69619999999998,-102.84439999999998,97.15560000000002,-22.682850000000002,77.31715
Breast_MRI_830,-159.84489043808335,159.66404892103745,-74.41888901193602,125.58111098806398,-52.905569009483,47.094430990517
Breast_MRI_831,-167.05459999999997,154.26209999999998,-75.24969999999999,124.75030000000001,-24.230050000000006,95.81997630057802
Breast_MRI_832,-134.8556,149.8918,-76.61650000000002,123.38349999999998,-50.719449999999995,49.280550000000005
Breast_MRI_833,-164.57269999999997,148.21840000000003,-83.3818,116.6182,-32.438900000000004,67.5611
Breast_MRI_834,-167.83329999999998,152.78029999999998,-102.66049999999996,97.33950000000004,-43.170500000000004,56.829499999999996
Breast_MRI_835,-146.5769,144.96300000000002,-89.11919999999999,110.88080000000001,-79.268,20.732
Breast_MRI_836,-123.2894,110.06740000000002,-46.59640000000003,153.40359999999998,-41.2193,58.7807
Breast_MRI_837,-178.15640000000002,170.185,-121.09930000000004,101.49229999999994,-32.00684547738693,67.99315452261307
Breast_MRI_838,-124.60440000000004,131.40839999999997,-54.74300000000001,145.257,-59.5,40.5
Breast_MRI_839,-153.88199999999998,152.93220000000002,-61.28479999999999,138.7152,-42.170500000000004,57.829499999999996
Breast_MRI_840,-157.86999999999998,160.68760000000003,-88.26259999999999,111.73740000000001,-65.3537,34.6463
Breast_MRI_841,-153.24,149.26,-55.358,144.642,-48.04844999999999,51.95155000000001
Breast_MRI_842,-167.42699999999996,163.73309999999998,-56.27229999999999,161.68869999999998,-40.243849999999995,59.756150000000005
Breast_MRI_843,-158.13859999999997,158.2564,-43.81109999999999,156.18890000000002,-1.1819499999999863,98.81805000000001
Breast_MRI_844,-164.55195524712246,159.66679477883594,-31.105354275752788,168.8946457242472,-22.8813552856425,77.1186447143575
Breast_MRI_845,-136.4416,128.11160000000004,-110.70859999999998,89.29140000000002,-52.92659999999999,47.07340000000001
Breast_MRI_846,-156.91809999999998,162.2893,-91.10789999999996,108.89210000000004,-59.7792,40.2208
Breast_MRI_847,-161.88949364084897,142.68572111372723,-92.03503230006848,107.96496769993152,-80.83733611315665,49.21378123164784
Breast_MRI_848,-158.83299999999997,148.10340000000002,-91.946,108.054,-37.487899999999996,62.512100000000004
Breast_MRI_849,-140.87658883727036,159.9046611880471,-41.50839993309828,158.49160006690173,-35.472154974937,64.527845025063
Breast_MRI_850,-143.33337487709602,159.52377522973012,-42.416042892133774,157.58395710786624,-71.27602905035,28.723970949649996
Breast_MRI_851,-108.47409527667224,169.54629158200865,-40.76876685311637,159.23123314688362,-63.72759428961555,36.27240571038445
Breast_MRI_852,-159.72119999999995,141.74640000000005,-35.63839999999996,164.36160000000004,-88.9024,36.5976
Breast_MRI_853,-157.12670000000003,168.81099999999995,-109.97120000000002,90.02879999999998,-80.24385,19.756150000000005
Breast_MRI_854,-127.0051468849784,143.53057087250374,-81.65102967935988,118.34897032064012,-45.15738487243699,54.84261512756301
Breast_MRI_855,-124.916,106.334,-71.42500000000001,128.575,-64.51194700598802,35.48805299401198
Breast_MRI_856,-167.14859999999996,160.49599999999998,-72.69649999999997,127.30350000000003,-35.21715000000002,95.23292971428569
Breast_MRI_857,-181.79045038919978,168.20954961080022,-84.78875375913537,133.20231321916287,-7.829978249288175,92.17002175071183
Breast_MRI_858,-152.767,125.983,-73.88,126.12,-58.780199999999994,41.219800000000006
Breast_MRI_859,-153.61679999999996,152.23170000000002,-81.96559999999997,118.03440000000003,-52.19760057142858,47.80239942857142
Breast_MRI_860,-152.5514,155.06860000000003,-112.6596,87.3404,-79.26805,20.731949999999998
Breast_MRI_861,-148.4463,153.0551,-96.195,103.805,-42.69495076923076,57.30504923076924
Breast_MRI_862,-161.81139999999996,133.4906,-47.60649999999997,152.39350000000002,-30.811099999999996,69.1889
Breast_MRI_863,-154.7668,159.3525,-66.85069999999999,133.1493,-44.14605,55.85395
Breast_MRI_864,-127.55070050173455,144.90466583382678,-48.14543166981214,151.85456833018787,-60.653753012419,39.346246987581
Breast_MRI_865,-146.122,138.463,-37.98350000000001,162.0165,-25.60974999999999,74.39025000000001
Breast_MRI_866,-175.82889486381984,174.17110513618016,-134.87424656002494,71.75075336495851,-50.41519882678999,49.58480117321001
Breast_MRI_867,-164.60019999999997,143.01980000000003,-68.40519999999998,131.59480000000002,-77.49025,22.509749999999997
Breast_MRI_868,-121.42009999999998,126.0711,-36.90419999999996,163.09580000000005,-44.93470000000001,55.06529999999999
Breast_MRI_869,-106.7289,130.56059999999997,-26.88770000000001,173.1123,-47.82924431137725,74.67085
Breast_MRI_870,-164.12579999999997,178.0284,-83.43339999999996,116.56660000000004,-67.56085,32.43915
Breast_MRI_871,-133.30199999999996,134.1655,-49.40349999999998,150.59650000000002,-64.63395000000001,35.36604999999999
Breast_MRI_872,-123.792,123.25320000000002,-37.37719999999999,162.6228,-35.36580000000001,85.1340964102564
Breast_MRI_873,-172.68214999999998,177.31785000000002,-99.83750000000003,114.23869999999997,-14.121899999999997,85.8781
Breast_MRI_874,-168.44910000000002,178.44809999999995,-77.12680000000002,122.87319999999998,-60.81066549707603,72.43919999999999
Breast_MRI_875,-173.72809999999996,165.1661,-117.25089999999996,107.038,19.131899999999998,119.1319
Breast_MRI_876,-143.24300000000002,143.26209999999998,-107.32580000000002,162.77409999999998,-94.44614854368932,5.5538514563106816
Breast_MRI_877,-177.7477,172.2523,-77.62280000000001,188.0192,-26.58505000000001,73.41494999999999
Breast_MRI_878,-164.63419999999996,169.35580000000002,-114.79359999999994,85.20640000000006,-36.74385527638191,63.25614472361809
Breast_MRI_879,-135.23130000000003,127.10879999999996,-107.65920000000004,109.87349999999998,-12.926799999999993,87.07320000000001
Breast_MRI_880,-154.2248,158.5663,-69.3366,130.6634,-60.2315,39.7685
Breast_MRI_881,-152.4846794750309,147.24745387168355,-14.50727507221994,185.49272492778005,-30.81157493591151,69.18842506408849
Breast_MRI_882,-155.6266,168.3998,-89.9352,110.0648,-57.5488,42.4512
Breast_MRI_883,-155.829292082511,166.40284056411062,-85.8550198324748,114.1449801675252,-24.973970413209024,75.02602958679097
Breast_MRI_884,-157.7085,167.1237,-92.70319999999997,107.29680000000003,-39.268,60.732
Breast_MRI_885,-120.4699,125.9112,-25.851199999999977,174.14880000000002,-33.4144,66.5856
Breast_MRI_886,-179.37148287299226,139.37851716754764,-64.26615902380308,135.73384097619692,-41.283292770388,58.716707229612
Breast_MRI_887,-148.191,131.184,-84.429,115.571,-61.707049999999995,38.292950000000005
Breast_MRI_888,-163.98,157.99560000000002,-100.0694,99.9306,-50.49979999999999,49.50020000000001
Breast_MRI_889,-140.581,145.044,-62.61500000000001,137.385,-51.877751612903225,48.122248387096775
Breast_MRI_890,-157.51135548802472,158.9618695059286,-99.3840835954986,173.8302112500228,-84.866828083991,15.133171916009005
Breast_MRI_891,-166.32089999999997,162.72990000000004,-75.10819999999998,124.89180000000002,-43.170500000000004,56.829499999999996
Breast_MRI_892,-140.5335,145.868,-80.97550000000003,119.02449999999997,-37.31685,62.68315
Breast_MRI_893,-174.84866264399736,156.22275544481667,-126.73576989124,77.37136640960745,-27.723970413209003,72.276029586791
Breast_MRI_894,-147.88649999999998,138.27149999999995,-74.89899999999999,127.474,-49.99979999999999,50.00020000000001
Breast_MRI_895,-165.67419999999996,174.99560000000002,-105.36079999999995,94.63920000000005,-76.6705,56.829499999999996
Breast_MRI_896,-162.42039999999997,164.5211,-58.32359999999997,141.67640000000003,-17.25967630057803,106.24020000000002
Breast_MRI_897,-148.16539999999998,157.6831,-109.18129999999996,90.81870000000004,-11.777999999999992,88.22200000000001
Breast_MRI_898,-181.77909999999997,168.22090000000003,-115.66539999999998,97.34600000000005,-35.79219497487436,64.20780502512564
Breast_MRI_899,-130.61620000000002,125.963,-58.331400000000016,141.66859999999997,-43.89019999999999,56.10980000000001
Breast_MRI_900,-159.29555626995784,134.4098108021845,-79.81083830824417,131.93024018710005,-50.0,50.0
Breast_MRI_901,-165.22165295171908,167.45690794693886,-79.81536992854501,142.77390864158414,-114.17796608805936,9.322033911941503
Breast_MRI_902,-155.6266,168.3998,-92.39119999999998,107.60880000000002,-49.7439,50.2561
Breast_MRI_903,-155.355,134.02,-55.03800000000001,144.962,-49.99964999999999,50.00035000000001
Breast_MRI_904,-162.81204607409552,166.81295396097718,-93.12953945675258,106.87046054324742,-47.094430923462,52.905569076538
Breast_MRI_905,-127.69179999999996,143.69740000000004,-77.51759999999999,122.48240000000001,-48.768299999999996,51.231700000000004
Breast_MRI_906,-140.187,155.438,-60.66300000000001,139.337,-66.7607,33.2393
Breast_MRI_907,-177.40845021380375,158.0379896795796,-72.34488799708623,127.65511200291377,-53.87409210205101,46.12590789794899
Breast_MRI_908,-122.8157,117.40329999999996,-53.455,146.54500000000002,-66.5851,33.4149
Breast_MRI_909,-157.43169999999995,166.69740000000002,-112.11819999999996,87.88180000000004,-37.61904813664596,62.38095186335404
Breast_MRI_910,-115.8733,101.4956,-22.102400000000017,177.89759999999998,-20.146099999999997,79.85390000000001
Breast_MRI_911,-153.01959999999997,154.6004,-84.3676,115.6324,-48.45099999999999,51.54900000000001
Breast_MRI_912,-137.97289999999998,127.0958,-115.92629999999996,84.07370000000004,7.469000000000001,107.469
Breast_MRI_913,-145.3372,145.87640000000002,-74.88999999999999,125.11000000000001,-46.097300000000004,53.902699999999996
Breast_MRI_914,-157.94799999999998,154.84310000000005,-85.00439999999998,114.99560000000002,-48.048500000000004,51.951499999999996
Breast_MRI_915,-160.69119999999998,147.6124,-94.4948,105.5052,-66.5851,33.4149
Breast_MRI_916,-157.22820000000002,143.60909999999998,-70.56569999999999,129.4343,-49.024,50.976
Breast_MRI_917,-161.83979999999997,157.3676,-80.56139999999996,119.43860000000004,-41.80964999999999,58.19035000000001
Breast_MRI_918,-158.84499999999997,161.0798,-113.03179999999998,86.96820000000002,-53.40000000000002,46.59999999999998
Breast_MRI_919,-147.50119999999998,153.33610000000002,-88.14219999999999,111.85780000000001,-24.804049999999975,75.19595000000002
Breast_MRI_920,-142.49168153313903,144.38332816219545,-60.13532832396871,139.8646716760313,-50.968523003160996,49.031476996839004
Breast_MRI_921,-164.04420000000002,174.2587,-111.33480000000002,88.66519999999998,-35.16815,64.83185
Breast_MRI_922,-119.36069999999997,164.69170000000005,-65.26329999999997,134.73670000000004,-16.835,83.16499999999999
