identifier,L_min,L_max,P_min,P_max,S_min,S_max
Breast_MRI_765,-136.42029999999997,153.7914,-67.79229999999998,74.98920000000001,-82.9973,90.0027
Breast_MRI_766,-155.8252,151.65310000000002,-112.0311,65.94770000000003,-85.67048717948718,104.32999999999998
Breast_MRI_767,-149.83209999999997,159.63850000000005,-41.05339999999998,128.29210000000003,-82.4022,82.5978
Breast_MRI_768,-154.41829999999996,164.7891,-118.60649999999995,64.90260000000004,-77.1211,115.379
Breast_MRI_769,-117.22319999999999,129.822,-109.41089999999998,65.91150000000002,-77.2439,82.7561
Breast_MRI_770,-141.7588,137.71549999999996,-73.70000000000002,55.19799999999998,-82.5456,114.35400000000003
Breast_MRI_771,-158.8763618643562,170.49863816092278,-46.259078945709604,76.99092098673447,-84.544430923462,90.355569076538
Breast_MRI_772,-127.09380000000002,121.91369999999998,-39.783500000000004,160.59429999999998,-65.7924,89.2076
Breast_MRI_773,-188.48310187455704,151.26689818059015,-66.76332088639148,202.11167904392465,-46.818709564209,128.08129043579004
Breast_MRI_774,-149.298,143.202,-80.03800000000001,82.46199999999999,-109.306,89.7942
Breast_MRI_775,-143.7,150.24800000000002,-108.33939999999998,109.0454,-133.516,76.5839
Breast_MRI_776,-188.55342087410887,198.05371834275704,-125.0376315322815,102.64093764568253,-31.686980262399,150.31301973760006
Breast_MRI_777,-158.0896,160.4147,-97.91269999999997,70.83130000000003,-73.8933,120.807
Breast_MRI_778,-213.82847395822262,197.6893868017527,-125.51905901890018,115.10594298285972,-93.402632713318,113.59736728668001
Breast_MRI_779,-183.69759999999997,183.69140000000002,-116.11559999999996,109.51320000000004,-78.4,140.5
Breast_MRI_780,-173.5299539838472,121.00129605092415,-87.43173214392309,82.09951779566768,-87.84624671936,114.15375328064
Breast_MRI_781,-165.29350000000002,164.9804,-105.88470000000004,75.51299999999998,-67.84119421965318,100.159
Breast_MRI_782,-165.7562675674763,144.39998245527735,-37.94855496126664,72.98894497511927,-107.37409186363,99.62590813636801
Breast_MRI_783,-157.98729350595852,164.5573602455701,-96.32642593660194,88.09322306178413,-100.90193703770989,69.09806296229395
Breast_MRI_784,-150.78079999999997,145.2243,-113.55049999999997,84.02060000000003,-72.08509897435897,120.91500000000003
Breast_MRI_785,-151.71759999999998,157.95320000000004,-105.92239999999997,82.06760000000003,-76.90809581151832,124.39200000000002
Breast_MRI_786,-132.93760000000003,136.6841,-83.94260000000004,58.25139999999996,-46.6412,157.95899893048127
Breast_MRI_787,-154.9096,129.32520000000002,-61.87359999999998,65.63360000000003,-69.7437,89.2563
Breast_MRI_788,-120.88619860334103,141.61380143030874,-79.4483108270561,84.61418911910425,-89.79723790975754,147.8027679003162
Breast_MRI_789,-177.21040000000002,178.50350000000003,-111.64669999999998,126.00370000000004,-68.63409567567568,106.36599891891892
Breast_MRI_790,-152.5434,156.2631,-106.86089999999999,63.81280000000004,-92.6829,48.317099999999996
Breast_MRI_791,-138.86333562241612,122.07416439937612,-17.866764040721847,88.383235905759,-111.73316876094,117.46682516734
Breast_MRI_792,-171.59439999999995,166.8488,-106.03579999999997,84.70960000000005,-114.134,84.8661
Breast_MRI_793,-167.98199999999994,166.69360000000003,-110.02679999999998,79.81020000000001,-87.7871,116.81299946524062
Breast_MRI_794,-162.63439999999997,169.22880000000004,-109.31009999999995,100.21370000000002,-95.10602857142857,108.89300000000003
Breast_MRI_795,-121.77569999999999,116.6362,-55.143699999999995,142.094,-76.46910251572326,96.2307
Breast_MRI_796,-167.26399999999998,149.9264,-105.96259999999998,82.71100000000001,-84.7193,101.28099839572192
Breast_MRI_797,-167.67468788338883,169.82531214822274,-73.40799328088369,80.7170066498939,-74.51144542694101,97.088554573059
Breast_MRI_798,-143.46139999999997,154.653,-100.60529999999997,83.60690000000002,-105.207,80.79290053475935
Breast_MRI_799,-111.02905835215815,133.25666180422178,-52.51816103366323,173.91041574328133,-104.90193703770997,69.09806296229395
Breast_MRI_800,-179.52539999999993,150.01140000000004,-111.25659999999995,100.27040000000002,-80.535,132.865
Breast_MRI_801,-155.59839155084347,134.24535847799913,-39.21372601357852,101.41127392697366,-107.37409186363,99.62590813636801
Breast_MRI_802,-162.90935775070142,149.01029564460023,-113.75984039661023,77.49016597671582,-28.203513324261,111.49648970366002
Breast_MRI_803,-149.7015,128.223,-65.56500000000003,55.535,-87.1463,81.8537
Breast_MRI_804,-153.14819999999997,168.1438,-59.31999999999999,78.08359999999999,-98.1339,68.8661
Breast_MRI_805,-154.11082592087587,154.8891741133764,-93.93856236139553,73.06143757522753,-69.011442396376,88.28855154249399
Breast_MRI_806,-103.20500000000001,131.74089999999998,-50.89360000000002,60.42739999999998,-40.3171,116.68299999999999
Breast_MRI_807,-138.567,146.433,-62.31999999999999,83.305,-85.374,87.32589999999999
Breast_MRI_808,-167.44381959680476,175.6811695365839,-153.17101934055114,46.918259942691236,-103.57101898193011,66.928981018066
Breast_MRI_809,-170.6796,154.1526,-88.72349999999999,82.8329,-43.4022,115.59800000000001
Breast_MRI_810,-176.041,152.6885,-93.47979999999998,105.7502,-25.694706282722514,176.70500471204187
Breast_MRI_811,-144.24869999999999,133.3451,-28.063299999999998,55.61330000000001,-95.0851,61.9149
Breast_MRI_812,-157.5352,135.7292,-58.58239999999998,66.5164,-72.6461,84.3539
Breast_MRI_813,-163.69999999999996,168.80560000000006,-95.65139999999995,83.96100000000004,-121.68399842931937,87.3163
Breast_MRI_814,-137.1729,134.444,-45.9289,152.637,-68.8168,98.1832
Breast_MRI_815,-140.74679999999998,150.3366,-117.90459999999997,91.6192,-83.6851,81.3149
Breast_MRI_816,-163.63119999999998,166.5476,-83.79679999999998,92.57200000000003,-84.66660864864865,114.43299999999996
Breast_MRI_817,-151.117,152.633,-109.47399999999999,74.27600000000001,-100.42799483870968,95.8722
Breast_MRI_818,-150.76044695909007,152.05206326225704,-80.15057805029497,61.010140923973715,-108.18783494873898,66.81216505180817
Breast_MRI_819,-151.92310549229305,109.90726049964967,-41.35039529056188,134.72103915356925,-29.352112710476028,112.64788728951999
Breast_MRI_820,-151.4756,154.7772,-63.08319999999998,78.42200000000003,-115.533,89.06729839572192
Breast_MRI_821,-146.2907,148.5697,-44.411699999999996,126.26200000000003,-106.658,79.34170000000002
Breast_MRI_822,-165.66789999999997,145.10229999999999,-46.34219999999996,73.18480000000002,-63.4648,109.535
Breast_MRI_823,-160.56459999999996,163.5645,-106.37189999999995,72.91860000000003,-79.3961,91.10380000000002
Breast_MRI_824,-143.90738989105674,163.4586919219374,-30.559928625112292,158.41329195822743,-85.512953948975,89.38704605102498
Breast_MRI_825,-146.5769,149.61170000000004,-95.9657,75.37210000000002,-117.89,75.11
Breast_MRI_826,-154.8699,145.9674,-99.3493,69.3321,-96.0851,62.9149
Breast_MRI_827,-158.0442,154.08280000000005,-89.07059999999998,90.90050000000002,-83.1707,79.8293
Breast_MRI_828,-144.80349999999999,151.38510000000002,-114.25489999999999,90.952,-53.510902955665024,163.18899999999996
Breast_MRI_829,-154.12699999999998,161.69619999999998,-102.84439999999998,83.77840000000003,-55.1827,109.817
Breast_MRI_830,-159.84489043808335,159.66404892103745,-74.41888901193602,87.99183067484347,-90.405569009483,84.594430990517
Breast_MRI_831,-167.05459999999997,154.26209999999998,-75.24969999999999,78.02610000000001,-69.3801,120.91999999999999
Breast_MRI_832,-134.8556,149.8918,-76.61650000000002,61.655899999999974,-94.9194,93.4805
Breast_MRI_833,-164.57269999999997,148.21840000000003,-83.3818,81.97910000000002,-66.9388,102.06099999999999
Breast_MRI_834,-167.83329999999998,152.78029999999998,-102.66049999999996,78.73930000000001,-75.6705,89.3295
Breast_MRI_835,-146.5769,144.96300000000002,-89.11919999999999,55.654600000000016,-108.768,50.232
Breast_MRI_836,-123.2894,110.06740000000002,-46.59640000000003,49.12519999999998,-61.7193,79.2807
Breast_MRI_837,-178.15640000000002,170.185,-121.09930000000004,101.49229999999994,-84.85670452261307,120.84301356783922
Breast_MRI_838,-124.60440000000003,131.40839999999997,-54.74300000000001,56.83779999999999,-82.0,63.0
Breast_MRI_839,-153.88199999999998,152.93220000000002,-61.28479999999999,77.51210000000003,-76.6705,92.3295
Breast_MRI_840,-157.86999999999998,160.68760000000003,-88.26259999999999,68.96540000000002,-94.8537,64.1463
Breast_MRI_841,-153.24,149.26,-55.358000000000004,73.392,-89.8984,93.80150000000002
Breast_MRI_842,-167.42699999999996,163.73309999999998,-56.27229999999999,161.68869999999998,-88.7437,108.25600000000001
Breast_MRI_843,-158.13859999999997,158.2564,-43.81109999999999,60.24770000000001,-37.6819,135.31800000000004
Breast_MRI_844,-164.55195524712246,159.66679477883594,-31.105354275752788,95.45714565774884,-76.381355285645,130.61864471436002
Breast_MRI_845,-136.4416,128.11160000000004,-110.70859999999998,70.44540000000003,-85.4266,79.5734
Breast_MRI_846,-156.91809999999998,162.2893,-91.10789999999996,74.12060000000002,-106.029,86.47059999999999
Breast_MRI_847,-161.88949364084897,142.68572111372725,-92.03503230006847,76.64800140008384,-94.41388567072876,92.84144813402445
Breast_MRI_848,-158.83299999999997,148.10340000000002,-91.946,72.118,-92.5378,117.56200000000001
Breast_MRI_849,-140.87658883727036,159.9046611880471,-41.508399933098275,81.92910000521044,-64.972154974937,94.027845025063
Breast_MRI_850,-143.33337487709602,159.52377522973012,-42.416042892133774,99.01253184623998,-107.77602905035,65.22397094965
Breast_MRI_851,-108.47409527667223,169.54629158200865,-40.76876685311637,74.40980598398978,-88.04784794523356,60.59265936600245
Breast_MRI_852,-159.72119999999995,141.74640000000005,-35.63839999999996,66.21800000000002,-85.9024,59.0976
Breast_MRI_853,-157.12670000000003,168.81099999999995,-109.97120000000002,75.76269999999997,-124.744,64.25630000000001
Breast_MRI_854,-127.0051468849784,143.53057087250374,-81.65102967935988,73.0364722321064,-65.007386386395,74.69261664152101
Breast_MRI_855,-124.916,106.334,-71.42500000000001,44.82499999999999,-93.01199401197604,63.9881
Breast_MRI_856,-167.14859999999996,160.49599999999998,-72.69649999999997,77.76690000000002,-98.9673,128.53299999999996
Breast_MRI_857,-186.18776823830362,172.60686745990404,-84.78875375913537,133.20231321916287,-45.27998100627549,129.62002450769913
Breast_MRI_858,-152.767,125.983,-73.88,94.245,-88.2802,70.7198
Breast_MRI_859,-153.61679999999996,152.23170000000002,-81.96559999999997,61.466800000000035,-97.89750114285715,93.50229999999999
Breast_MRI_860,-152.5514,155.06860000000003,-112.6596,65.75999999999999,-110.768,52.231899999999996
Breast_MRI_861,-148.4463,153.0551,-96.19500000000001,83.77610000000001,-88.69490153846154,103.30500000000002
Breast_MRI_862,-161.81139999999996,133.4906,-47.60649999999997,96.52900000000002,-67.3112,105.68900000000001
Breast_MRI_863,-154.7668,159.3525,-66.85069999999999,71.28210000000001,-70.146,81.8539
Breast_MRI_864,-127.55070050173455,144.90466583382678,-48.14543166981214,59.62242904453197,-98.153753012419,76.846246987581
Breast_MRI_865,-146.122,138.463,-37.98350000000001,64.346,-53.1095,101.89000000000001
Breast_MRI_866,-183.70389488500962,182.04610515736988,-134.87424656002494,71.75075336495851,-95.21519882679,94.38480117321004
Breast_MRI_867,-164.60019999999997,143.01980000000003,-68.40519999999998,73.10000000000002,-132.54,77.55949999999999
Breast_MRI_868,-121.42009999999998,126.0711,-36.90419999999996,42.546100000000024,-82.4347,92.5653
Breast_MRI_869,-106.72890000000001,130.56059999999997,-26.88770000000001,77.98839999999998,-58.8293,108.171
Breast_MRI_870,-164.12579999999997,178.0284,-83.43339999999996,102.85880000000003,-124.811,89.6893
Breast_MRI_871,-133.30199999999996,134.1655,-49.40349999999998,71.76250000000002,-102.134,72.86609999999997
Breast_MRI_872,-123.79199999999999,123.25320000000002,-37.37719999999999,56.92500000000001,-82.8656,112.13399999999999
Breast_MRI_873,-184.0222,188.65789999999998,-99.83750000000003,114.23869999999997,-69.1218,140.878
Breast_MRI_874,-168.44910000000002,178.44809999999995,-77.12680000000002,118.19819999999999,-71.6106,116.48899999999998
Breast_MRI_875,-173.72809999999996,165.1661,-117.25089999999997,107.03800000000001,-28.2182,166.482
Breast_MRI_876,-143.24300000000002,143.26209999999998,-107.32580000000002,162.77409999999998,-126.046,37.15370291262137
Breast_MRI_877,-187.9158,182.4204,-77.62280000000001,188.0192,-64.0851,110.91499999999998
Breast_MRI_878,-164.63419999999996,169.35580000000002,-114.79359999999994,81.88940000000005,-82.74371055276382,109.25600000000001
Breast_MRI_879,-135.23130000000003,127.10879999999995,-107.65920000000003,109.87349999999998,-57.4266,131.573
Breast_MRI_880,-154.2248,158.5663,-69.3366,74.7731,-93.2315,72.7685
Breast_MRI_881,-152.4846794750309,147.24745387168355,-14.50727507221994,72.27843639317462,-64.111574935913,102.48842506408998
Breast_MRI_882,-155.6266,168.3998,-89.9352,79.5976,-93.0488,77.9512
Breast_MRI_883,-155.829292082511,166.40284056411062,-85.8550198324748,74.85926070675029,-59.67397041320806,109.72602958678999
Breast_MRI_884,-157.7085,167.1237,-92.70319999999997,91.50900000000001,-73.868,95.332
Breast_MRI_885,-120.4699,125.91120000000001,-25.851199999999977,54.50490000000002,-60.9144,94.0856
Breast_MRI_886,-179.37148287299226,139.37851716754764,-64.26615902380308,133.39009091082033,-94.783292770386,112.21670722961
Breast_MRI_887,-148.191,131.184,-84.429,71.821,-105.907,82.4929
Breast_MRI_888,-163.98,157.99560000000002,-100.06939999999999,83.81900000000002,-93.4998,92.5002
Breast_MRI_889,-140.581,145.044,-62.61500000000001,74.25999999999999,-91.87770322580646,88.12220000000002
Breast_MRI_890,-157.51135548802472,158.9618695059286,-99.3840835954986,173.8302112500228,-106.36682808399,36.63317191600801
Breast_MRI_891,-166.32089999999997,162.72990000000004,-75.10819999999998,88.7141,-74.6705,88.3295
Breast_MRI_892,-140.5335,145.868,-80.97550000000003,61.31699999999998,-65.9668,91.3331
Breast_MRI_893,-174.84866264399736,156.22275544481667,-126.73576989124001,77.37136640960745,-73.123970413208,117.67602958679
Breast_MRI_894,-147.88649999999998,138.27149999999997,-74.89899999999999,127.47399999999999,-79.4998,79.5002
Breast_MRI_895,-165.67419999999996,174.99560000000002,-105.36079999999995,87.61120000000003,-73.6705,87.3295
Breast_MRI_896,-162.42039999999997,164.5211,-58.32359999999997,72.45300000000003,-30.2596,142.74
Breast_MRI_897,-148.16539999999998,157.6831,-109.18129999999996,71.5154,-56.928,133.372
Breast_MRI_898,-182.30939999999995,168.7512,-115.66539999999998,97.34600000000003,-82.79238994974874,111.20800000000001
Breast_MRI_899,-130.61620000000002,125.963,-58.331400000000016,60.04619999999997,-65.3902,77.6098
Breast_MRI_900,-159.29555626995784,134.4098108021845,-79.81083830824417,131.93024018710005,-87.5,87.5
Breast_MRI_901,-165.22165295171908,167.45690794693886,-79.81536992854501,142.77390864158414,-136.17796608806,54.82203391194301
Breast_MRI_902,-155.6266,168.3998,-92.39119999999998,86.71200000000002,-85.2439,85.7561
Breast_MRI_903,-155.355,134.02,-55.03800000000001,83.71199999999999,-96.5996,96.60030000000002
Breast_MRI_904,-162.81204607409552,166.81295396097718,-93.12953945675258,77.87046047564021,-66.94443243742,72.755570590496
Breast_MRI_905,-127.69179999999997,143.69740000000004,-77.51759999999999,68.77280000000002,-69.2683,71.7317
Breast_MRI_906,-140.187,155.438,-60.66300000000001,64.96199999999999,-91.9607,58.4393
Breast_MRI_907,-177.40845021380377,158.0379896795796,-72.34488799708623,79.44083132879656,-91.324092102051,83.57590789794898
Breast_MRI_908,-122.81569999999999,117.40329999999997,-53.455,78.3725,-75.0851,41.9149
Breast_MRI_909,-157.43169999999995,166.69740000000002,-112.11819999999996,79.12500000000003,-80.61909627329193,105.38100000000001
Breast_MRI_910,-115.8733,101.4956,-22.102400000000017,145.46499999999997,-56.6462,116.35400000000001
Breast_MRI_911,-153.01959999999997,154.6004,-84.3676,70.126,-87.451,90.549
Breast_MRI_912,-137.97289999999998,127.0958,-115.92629999999997,71.09830000000002,-28.031,142.969
Breast_MRI_913,-145.3372,145.87640000000002,-74.88999999999999,67.29880000000003,-66.5973,74.4027
Breast_MRI_914,-157.94799999999998,154.84310000000005,-85.00439999999998,71.72320000000002,-74.5485,78.4515
Breast_MRI_915,-160.69119999999998,147.6124,-94.4948,79.82320000000001,-96.0851,62.9149
Breast_MRI_916,-157.22820000000002,143.60909999999998,-70.56569999999999,68.89530000000002,-101.074,103.026
Breast_MRI_917,-161.83979999999997,157.3676,-80.56139999999996,62.87100000000004,-88.0593,104.44000000000001
Breast_MRI_918,-158.84499999999997,161.0798,-113.03179999999998,70.17300000000003,-106.8,99.99999999999997
Breast_MRI_919,-147.50119999999998,153.33610000000002,-88.14219999999999,63.93670000000003,-79.8541,130.24600000000004
Breast_MRI_920,-142.49168153313903,144.38332816219543,-60.13532832396871,131.8736066514675,-80.468523003161,78.531476996839
Breast_MRI_921,-164.04420000000002,174.2587,-111.33480000000002,77.73979999999997,-88.9683,118.632
Breast_MRI_922,-119.36069999999997,164.69170000000003,-65.26329999999997,99.2621,-51.835,118.16499999999999
